Site,Name,Price,RAM,Storage,Url
refurbed.dk,HP EliteBook X G1a | Ryzen AI 9 HX PRO 375 | 14&quot;,"16873,99 kr.",64.0 GB,2000 GB,https://www.refurbed.dk/p/hp-ebx-g1a-ai-9-hx-pro-375/
refurbed.dk,HP OmniBook 7 AI 14-fr | Core Ultra 7 255U | 14&quot;,6975 kr.,16.0 GB,1000 GB,https://www.refurbed.dk/p/hp-ob-7-ai-14-fr-7-255u/
refurbed.dk,HP OmniBook 7 16-az | Core 5 210H | 16&quot;,6455 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/hp-ob-16-az-5-210h/
refurbed.dk,HP ProBook 630 G8 | i7-1165G7 | 13.3&quot;,4305 kr.,8.0 GB,128 GB,https://www.refurbed.dk/p/hp-probook-630-g8-i7-1165g7/
refurbed.dk,HP ZBook Ultra 14 G1a | Ryzen AI Max+ Pro 395 | 14&quot;,"21671,43 kr.",64.0 GB,1000 GB,https://www.refurbed.dk/p/hp-zbook-ultra-14-g1a-395/
refurbed.dk,HP OmniBook 7 16-az | Core 7 240H | 16&quot;,6609 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/hp-omnibook-7-16-az-7-240h/
refurbed.dk,EliteBook 6 G1iR 16 | Core 5 120U | 16&quot;,12389 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/elitebook-6-g1ir-16-core-5-120u/
refurbed.dk,HP ProBook 450 G9 | i7-1255U | 15.6&quot;,7469 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/hp-probook-450-g9-1255u-15-6/
refurbed.dk,HP EliteBook Ultra 14 G1q | X Elite X1E-78-100 | 14&quot;,6969 kr.,16.0 GB,1000 GB,https://www.refurbed.dk/p/hp-elitebook-ultra-g1q-x1e-10078/
refurbed.dk,HP OmniBook X Flip Next Gen AI 16-as | Core Ultra 7 258V | 16&quot;,9525 kr.,32.0 GB,2000 GB,https://www.refurbed.dk/p/hp-omnibook-x-flip-16-as-7-258v/
refurbed.dk,Samsung Galaxy Chromebook Go | N4500 | 11.6&quot;,1459 kr.,4.0 GB,64 GB,https://www.refurbed.dk/p/samsung-galaxy-chromebook-go-n4500-11-6/
refurbed.dk,HP OmniBook 5 NGAI 16-ag1 | Ryzen AI 7 350 | 16&quot;,6289 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/hp-ob-5-ngai-16-ag1-r-ai-7-350/
refurbed.dk,HP OmniBook X Flip 14-fm | Core Ultra 7 256V | 14&quot;,9769 kr.,16.0 GB,1000 GB,https://www.refurbed.dk/p/hp-omnibook-x-flip-14-fm-7-256v/
refurbed.dk,HP Omen 17-db1 | Ryzen AI 7 350 | 17.3&quot;,12555 kr.,16.0 GB,1000 GB,https://www.refurbed.dk/p/hp-omen-17-db1-r7-350/
refurbed.dk,Apple MacBook Air 2026 | 15.3&quot; | M5,"10009,99 kr.",16.0 GB,512 GB,https://www.refurbed.dk/p/apple-macbook-air-15-m5-2026/
refurbed.dk,Microsoft Surface Go 2 (2020) | 4425Y | 10.5&quot;,2215 kr.,8.0 GB,128 GB,https://www.refurbed.dk/p/microsoft-surface-go-2-4425y/
refurbed.dk,HP Omen Max 16-ah | Core Ultra 7 255HX | 16&quot;,"21110,98 kr.",32.0 GB,1000 GB,https://www.refurbed.dk/p/hp-omen-max-16-ah-7-255hx/
refurbed.dk,HP EliteBook 5 16-af1 | Core Ultra 7 255U | 16&quot;,8645 kr.,32.0 GB,1000 GB,https://www.refurbed.dk/p/hp-elitebook-5-16-af1-ultra-255u/
refurbed.dk,Dell Latitude 3550 | i3-1315U | 15.6&quot;,5599 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/dell-latitude-3550-i3-1315u/
refurbed.dk,HP Omen Slim 16-an | Core Ultra 7 255H | 16&quot;,11675 kr.,32.0 GB,1000 GB,https://www.refurbed.dk/p/hp-omen-slim-16-an-core-ultra-7-255h-16/
refurbed.dk,HP Omen 16-am | i7-14650HX | 16&quot;,11675 kr.,16.0 GB,1000 GB,https://www.refurbed.dk/p/hp-omen-16-am-i7-14650hx-16/
refurbed.dk,HP OmniBook 5 Flip 14-fp | Core 7 150U | 14&quot;,6415 kr.,16.0 GB,1000 GB,https://www.refurbed.dk/p/hp-omnibook-5-flip-14-fp-7-150u/
refurbed.dk,HP ProBook 4 G1a 16 | Ryzen 7 250 | 16&quot;,6609 kr.,24.0 GB,512 GB,https://www.refurbed.dk/p/hp-probook-4-g1a-16-r-7-250/
refurbed.dk,HP OmniBook 3 Next Gen AI 15-fn | Ryzen AI 5 340 | 15.6&quot;,5809 kr.,16.0 GB,1000 GB,https://www.refurbed.dk/p/hp-ob-3-ngai-15-fn-5-340/
refurbed.dk,HP EliteBook 665 G11 | Ryzen 7 7735U | 16&quot;,8329 kr.,16.0 GB,1000 GB,https://www.refurbed.dk/p/hp-elitebook-665-g11-r7-7735u/
refurbed.dk,Dell Vostro 5620 | i5-1240P | 16&quot;,7469 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/dell-vostro-5620-i5-1240p-16/
refurbed.dk,HP Elitebook 8 Flip G1i 13 | Core Ultra 5 235U | 13.3&quot;,12645 kr.,32.0 GB,512 GB,https://www.refurbed.dk/p/hp-eb-8-flip-g1i-13-5-235u/
refurbed.dk,Dell Inspiron 15 5510 | i7-11370H | 15.6&quot;,5975 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/dell-inspiron-15-5510-11370h/
refurbed.dk,HP OmniBook X Flip 14-fm | Core Ultra 7 258V | 14&quot;,9769 kr.,32.0 GB,1000 GB,https://www.refurbed.dk/p/hp-omnibook-x-flip-14-fm-7-258v/
refurbed.dk,HP OmniBook 5 Flip 14-fp | Core 5 120U | 14&quot;,6415 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/hp-omnibook-5-flip-14-fp-core-5-120u/
refurbed.dk,HP OmniBook 5 NGAI 16-bf0 | X1-26-100 | 16&quot;,5449 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/hp-ob5-ngai-16-bf0-x1-26-100/
refurbed.dk,HP 250R G10 | Core 5 120U | 15.6&quot;,5879 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/hp-250r-g10-core-5-120u-15-6/
refurbed.dk,HP 15S-EQ | Ryzen 7 5700U | 15.6&quot;,4689 kr.,16.0 GB,1000 GB,https://www.refurbed.dk/p/hp-15s-eq-ryzen-7-5700u-15-6/
refurbed.dk,Medion Erazer Crawler E50i | i5-12450H | 15.6&quot;,9175 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/medion-crawler-e50i-12450h/
refurbed.dk,HP 255R G10 | Ryzen 3 7335U | 15.6&quot;,4479 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/hp-255r-g10-r3-7335u-15-6/
refurbed.dk,HP EliteBook 8 G1i 14 | Core Ultra 7 255U | 14&quot;,12215 kr.,32.0 GB,1000 GB,https://www.refurbed.dk/p/hp-eb-8-g1i-14-ultra-255u/
refurbed.dk,HP Omen 16-am | Core 5 210H | 16&quot;,10359 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/hp-omen-16-am-5-210h/
refurbed.dk,HP Pavilion Plus 14-ey | Ryzen 7 7840U | 14&quot;,8565 kr.,16.0 GB,1000 GB,https://www.refurbed.dk/p/hp-pavilion-plus-14-ey-r7-7840u/
refurbed.dk,HP OmniBook 5 NGAI 14-he | X1-26-100 | 14&quot;,6069 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/hp-ob-5-ngai-14-he-x1-26-100/
refurbed.dk,Acer Nitro 5 AN517-53 | i5-11300H | 17.3&quot;,7259 kr.,8.0 GB,512 GB,https://www.refurbed.dk/p/acer-nitro-5-an517-53-11300h-17/
refurbed.dk,HP OmniBook 5 NGAI 14-he | X Plus X1P-42-100 | 14&quot;,7935 kr.,32.0 GB,1000 GB,https://www.refurbed.dk/p/hp-ob-5-ngai-14-he-x1p-42-100/
refurbed.dk,HP EliteBook 8 G1a 13 | Ryzen AI 5 340 | 13&quot;,12465 kr.,32.0 GB,512 GB,https://www.refurbed.dk/p/hp-elitebook-8-g1a-13-r-ai-5-340/
refurbed.dk,HP Omen Gaming 16-am | Core Ultra 7 255H | 16&quot;,12465 kr.,24.0 GB,1000 GB,https://www.refurbed.dk/p/hp-omen-gaming-16-am-core-ultra-7-255h-16/
refurbed.dk,HP OmniBook 5 NGAI 16-bf0 | Snapdragon X Plus | 16&quot;,6369 kr.,32.0 GB,1000 GB,https://www.refurbed.dk/p/hp-ob5-ngai-16-bf0-x1p-42-100/
refurbed.dk,HP OmniBook 7 AI 14-fr | Core Ultra 7 255H | 14&quot;,8805 kr.,32.0 GB,1000 GB,https://www.refurbed.dk/p/hp-ob-7-ai-14-fr-7-255h/
refurbed.dk,ASUS VivoBook Flip 14 TM420IA | Ryzen 7 4700U | 14&quot;,5859 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/asus-vb-flip-14-tm420ia-7-4700u/
